customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Numeric,tenure_group,charges_per_tenure,service_count,has_addons,has_premium_support,contract_stability,is_high_value,auto_payment,senior_alone,monthly_total_ratio
2623-DRYAM,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.75,7069.3,0,0,4+ Years,99.56760563380281,3,1,0,1,1,0,0,0.014391185663974654
9987-LUTYD,Female,0,No,No,13,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,55.15,742.9,0,0,1-2 Years,53.06428571428571,2,1,1,1,0,0,0,0.0741363086436349
3208-YPIOE,Male,0,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,3017.65,1,1,2-4 Years,75.44125,0,0,0,0,1,0,0,0.02492836201613304
4488-KQFDT,Female,0,No,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.95,6423.0,0,0,4+ Years,103.59677419354838,4,1,0,1,1,0,0,0.016181506849315068
2612-RANWT,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.15,1164.3,1,1,0-1 Year,89.56153846153846,3,1,0,0,1,1,0,0.0859435338539432
5693-PIPCS,Male,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),99.65,4220.35,0,0,2-4 Years,100.48452380952382,4,1,1,2,1,1,0,0.023606192331836973
0491-KAPQG,Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.7,1558.7,0,0,1-2 Years,70.85000000000001,0,0,0,0,1,0,0,0.0472526767968199
1925-LFCZZ,Male,1,No,No,55,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),50.05,2743.45,0,0,4+ Years,48.990178571428565,3,1,0,1,0,1,1,0.018236805188653466
8039-EQPIM,Male,0,Yes,No,69,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),60.25,4055.5,0,0,4+ Years,57.93571428571428,5,1,1,2,0,1,0,0.014852705534327623
6900-PXRMS,Male,1,Yes,Yes,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,105.75,2710.25,1,1,2-4 Years,100.37962962962963,4,1,0,0,1,0,0,0.03900414937759336
8707-RMEZH,Female,1,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),87.3,6055.55,0,0,4+ Years,86.50785714285715,3,1,0,1,1,1,0,0.014414146667657328
3346-BRMIS,Female,1,Yes,No,18,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.35,810.7,1,1,1-2 Years,42.66842105263158,3,1,0,0,0,0,0,0.05956634224467167
3209-ZPKFI,Male,0,Yes,Yes,47,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.25,2538.2,0,0,2-4 Years,52.87916666666666,1,1,0,0,0,0,0,0.021364996849401387
6479-VDGRK,Female,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.3,6129.2,0,0,4+ Years,83.96164383561644,6,1,1,2,1,1,0,0.013914717301229977
9373-WSLOY,Male,1,Yes,No,33,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,50.0,1750.85,0,0,2-4 Years,51.495588235294115,4,1,1,0,0,0,0,0.028541256386106117
2933-FILNV,Female,0,Yes,Yes,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.4,36.55,1,1,0-1 Year,12.183333333333332,0,0,0,0,0,0,0,0.6498002663115846
3569-JFODW,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.95,6652.45,0,0,4+ Years,91.12945205479451,6,1,1,2,1,1,0,0.013669599981964245
9819-FBNSV,Male,1,Yes,No,37,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.25,2575.45,0,0,2-4 Years,67.77499999999999,0,0,0,0,1,1,0,0.02804246152651905
9544-PYPSJ,Female,1,Yes,Yes,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),96.1,6019.35,0,0,4+ Years,95.5452380952381,3,1,0,0,1,1,0,0.015962527095600754
1591-XWLGB,Female,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1379.6,0,0,4+ Years,19.16111111111111,0,0,0,2,0,1,0,0.014377806750688109
0396-UKGAI,Male,0,No,Yes,23,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),55.3,1284.2,0,0,1-2 Years,53.50833333333333,2,1,1,0,0,1,0,0.04302832244008714
3243-ZHOHY,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,296.15,0,0,1-2 Years,17.420588235294115,0,0,0,1,0,0,0,0.06764260474507826
5186-EJEGL,Male,0,No,No,9,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.5,653.25,0,0,0-1 Year,65.325,4,1,1,0,0,0,0,0.10622850592281238
7527-QNRUS,Male,0,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.15,412.6,0,0,1-2 Years,22.922222222222224,0,0,0,2,0,0,0,0.06080754352030947
9986-BONCE,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.95,85.5,1,1,0-1 Year,17.1,0,0,0,0,0,1,0,0.2421965317919075
2722-JMONI,Female,1,Yes,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.55,49.55,1,1,0-1 Year,24.775,1,1,0,0,0,0,0,0.9802176063303659
2203-GHNWN,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.65,1928.7,0,0,1-2 Years,77.148,1,1,0,0,1,0,0,0.04127584598642276
3878-AVSOQ,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.25,71.25,0,0,0-1 Year,35.625,0,0,0,0,1,0,1,0.986159169550173
3258-SYSWS,Male,1,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),113.8,7845.8,0,0,4+ Years,107.47671232876712,6,1,1,2,1,1,1,0.014502727226385277
5296-PSYVW,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.55,1750.7,0,0,4+ Years,23.982191780821918,0,0,0,2,0,0,0,0.014014956899012387
6319-QSUSR,Female,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,216.2,0,0,0-1 Year,18.016666666666666,0,0,0,0,0,1,0,0.09069981583793739
4083-EUGRJ,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,178.5,1,1,0-1 Year,17.85,0,0,0,0,0,0,0,0.11281337047353761
7579-OOPEC,Female,1,Yes,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),50.15,115.1,1,1,0-1 Year,38.36666666666667,1,1,0,0,0,1,0,0.43195521102497847
0512-FLFDW,Female,1,Yes,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),100.5,6029.0,0,0,4+ Years,98.8360655737705,3,1,0,1,1,1,0,0.016666666666666666
1771-OADNZ,Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.9,2745.2,1,1,2-4 Years,91.50666666666666,3,1,0,0,1,0,0,0.034920981720195185
0487-CRLZF,Female,0,No,No,49,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.45,3721.9,0,0,4+ Years,74.438,4,1,1,2,1,1,0,0.01999785113755406
2107-FBPTK,Female,1,No,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.1,3121.1,0,0,2-4 Years,100.68064516129031,4,1,0,0,1,0,1,0.033342942250408375
9451-WLYRI,Female,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.05,990.45,0,0,4+ Years,18.34166666666667,0,0,0,1,0,1,0,0.019214282112058098
8219-VYBVI,Male,0,No,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.0,1004.35,0,0,2-4 Years,25.10875,0,0,0,2,0,0,0,0.02486696175461282
1991-VOPLL,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.05,157.65,0,0,0-1 Year,15.765,0,0,0,0,0,0,0,0.12007563819728963
9738-QLWTP,Male,0,No,No,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,81.9,3219.75,0,0,2-4 Years,80.49375,2,1,1,1,1,0,0,0.02542885973763875
1016-DJTSV,Male,1,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,572.85,0,0,0-1 Year,63.650000000000006,0,0,0,0,0,0,1,0.12146031192820424
9419-IPPBE,Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,90.15,4554.85,0,0,4+ Years,87.59326923076924,2,1,0,1,1,0,0,0.019787745426210257
0174-QRVVY,Male,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.35,1847.55,0,0,4+ Years,25.660416666666666,0,0,0,2,0,1,0,0.013713451083281493
5699-BNCAS,Male,1,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.65,1766.75,0,0,4+ Years,24.538194444444443,0,0,0,2,0,0,1,0.013944279451279875
2900-PHPLN,Female,1,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.55,1462.05,0,0,4+ Years,20.59225352112676,0,0,0,2,0,1,0,0.013362496155292027
0612-RTZZA,Female,1,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,25.25,1,1,0-1 Year,12.625,0,0,0,0,0,0,1,0.9619047619047619
8106-GWQOK,Male,0,Yes,No,38,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.0,2193.2,0,0,2-4 Years,56.23589743589743,5,1,1,2,0,1,0,0.027344818156959258
8751-EDEKA,Female,0,Yes,No,28,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),89.9,2433.5,0,0,2-4 Years,83.91379310344827,3,1,0,0,1,1,0,0.036927500513452456
6878-GGDWG,Female,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.4,641.15,0,0,2-4 Years,19.42878787878788,0,0,0,0,0,1,0,0.0302110098886553
4039-PIMHX,Male,1,Yes,No,49,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,49.8,2398.4,0,0,4+ Years,47.968,1,1,0,2,0,0,0,0.020755188797199297
8450-LUGUK,Female,0,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.1,861.85,0,0,2-4 Years,22.68026315789474,0,0,0,2,0,1,0,0.02793069479051979
3604-WLABM,Female,0,No,No,10,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,54.25,583.0,0,0,0-1 Year,53.0,2,1,1,0,0,0,0,0.09289383561643835
0795-GMVQO,Male,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),109.9,7332.4,0,0,4+ Years,107.82941176470588,5,1,0,1,1,1,0,0.014986227397932747
2259-OUUSZ,Male,0,No,No,7,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),35.5,249.55,0,0,0-1 Year,31.19375,2,1,1,1,0,1,0,0.14168828577130313
1142-IHLOO,Female,0,No,No,51,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),87.55,4475.9,0,0,4+ Years,86.07499999999999,2,1,0,1,1,1,0,0.01955594272822712
6410-LEFEN,Female,0,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.15,416.45,1,1,0-1 Year,41.644999999999996,0,0,0,0,0,0,0,0.10815666546891843
4633-MKHYU,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,88.4,788.6,0,0,0-1 Year,78.86,2,1,0,0,1,0,0,0.11195542046605877
6257-RJOHI,Male,0,No,No,4,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.8,202.3,0,0,0-1 Year,40.46,1,1,1,0,0,0,0,0.24987702902115097
1545-JFUML,Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,99.0,6994.6,0,0,4+ Years,97.14722222222223,4,1,0,2,1,0,0,0.014151752530161816
3194-ORPIK,Female,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.4,4116.15,1,1,4+ Years,80.70882352941176,1,1,0,0,1,1,0,0.020499617453821214
7826-VVKWT,Female,1,Yes,Yes,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,96.55,2263.45,0,0,1-2 Years,90.538,3,1,0,2,1,0,0,0.04263728499194065
1353-GHZOS,Male,0,Yes,No,22,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),59.75,1374.35,0,0,1-2 Years,59.75434782608695,2,1,0,1,0,1,0,0.0434434871123714
2587-EKXTS,Male,0,No,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,111.5,4915.15,0,0,2-4 Years,109.22555555555554,5,1,0,0,1,0,0,0.022680349460451776
5442-BXVND,Female,0,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.25,838.5,0,0,2-4 Years,24.66176470588235,0,0,0,0,0,1,0,0.028886241810601548
8816-VXNZD,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.1,75.1,1,1,0-1 Year,37.55,0,0,0,0,1,0,0,0.9868593955321945
9378-FXTIZ,Female,0,Yes,No,54,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),70.15,3715.65,1,1,4+ Years,67.55727272727273,2,1,0,1,0,1,0,0.018874524101004937
1723-HKXJQ,Male,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.75,4273.45,1,1,2-4 Years,99.38255813953488,3,1,0,0,1,0,0,0.023804232123431086
7825-GKXMW,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.8,45.8,1,1,0-1 Year,22.9,0,0,0,0,0,0,0,0.9786324786324786
9753-OYLBX,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.5,20.5,0,0,0-1 Year,10.25,0,0,0,0,0,0,0,0.9534883720930233
2364-UFROM,Male,0,No,No,30,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Electronic check,70.4,2044.75,0,0,2-4 Years,65.95967741935483,4,1,1,1,1,0,0,0.03441280703898326
6656-JWRQX,Female,0,No,No,1,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,30.55,30.55,0,0,0-1 Year,15.275,1,1,1,0,0,0,0,0.9683042789223455
6473-ULUHT,Male,0,Yes,Yes,16,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,84.9,1398.25,0,0,1-2 Years,82.25,5,1,1,0,1,0,0,0.060675361800964805
1240-KNSEZ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.1,20.1,1,1,0-1 Year,10.05,0,0,0,0,0,0,0,0.95260663507109
0836-SEYLU,Male,0,Yes,No,9,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,40.65,328.95,1,1,0-1 Year,32.894999999999996,2,1,1,0,0,0,0,0.12320048492195787
4433-JCGCG,Male,1,Yes,No,46,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.0,4680.05,1,1,2-4 Years,99.57553191489362,3,1,0,0,1,0,0,0.02157635573215411
3716-BDVDB,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.1,69.1,1,1,0-1 Year,34.55,0,0,0,0,0,0,0,0.985734664764622
7688-AWMDX,Male,0,Yes,No,71,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),54.5,3778.2,0,0,4+ Years,52.474999999999994,2,1,1,2,0,1,0,0.01442104149026249
2842-BCQGE,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.35,3161.4,0,0,2-4 Years,71.85000000000001,0,0,0,0,1,1,0,0.023826840374399187
7244-QWYHG,Male,0,Yes,No,50,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),44.45,2188.45,0,0,4+ Years,42.910784313725486,3,1,1,1,0,1,0,0.02030190230423166
5899-MQZZL,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.0,999.45,1,1,1-2 Years,71.38928571428572,0,0,0,0,1,0,0,0.07496626518066869
6849-OYAMU,Male,0,Yes,Yes,19,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),100.0,1888.65,1,1,1-2 Years,94.4325,4,1,1,1,1,1,0,0.05291985288280898
5312-UXESG,Female,0,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),98.05,3990.6,0,0,2-4 Years,95.0142857142857,3,1,0,0,1,1,0,0.02456408457761299
9488-HGMJH,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.15,71.15,1,1,0-1 Year,35.575,0,0,0,0,1,0,1,0.9861399861399861
6038-GCYEC,Female,0,No,No,24,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),54.15,1240.25,1,1,1-2 Years,49.61,4,1,0,0,0,1,0,0.04362537764350453
2150-WLKUW,Female,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),63.9,2635.0,0,0,2-4 Years,64.26829268292683,2,1,0,1,0,1,0,0.024241274658573595
7159-FVYPK,Female,0,Yes,Yes,3,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.15,235.0,0,0,0-1 Year,58.75,3,1,0,0,0,1,0,0.2930084745762712
7032-LMBHI,Female,0,No,No,37,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),64.65,2347.85,0,0,2-4 Years,61.78552631578947,2,1,0,1,0,1,0,0.027524107541988637
1150-WFARN,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.75,7156.2,1,1,4+ Years,105.23823529411764,5,1,1,2,1,1,0,0.015194489465153971
6088-BXMRG,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.85,3089.6,0,0,2-4 Years,93.62424242424242,3,1,0,0,1,0,0,0.031984080761017275
3144-AUDBS,Female,0,Yes,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.15,270.8,1,1,0-1 Year,38.68571428571429,1,1,1,0,0,0,0,0.18083149374540103
4821-SJHJV,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,89.6,2901.8,0,0,2-4 Years,87.93333333333334,2,1,0,0,1,0,0,0.030866749345459552
7346-MEDWM,Female,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,83.25,4949.1,0,0,4+ Years,82.485,2,1,0,0,1,0,0,0.01681784206379669
1137-DGOWI,Female,0,Yes,No,30,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),70.25,2198.9,0,0,2-4 Years,70.93225806451613,4,1,1,1,0,1,0,0.031933269694077004
5616-PRTNT,Male,0,No,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.4,374.5,1,1,1-2 Years,17.833333333333332,0,0,0,0,0,0,0,0.051664447403462044
3812-LRZIR,Female,0,Yes,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.5,761.95,0,0,2-4 Years,27.212500000000002,0,0,0,2,0,0,0,0.032112196081001375
4818-QIUFN,Female,1,No,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.15,1520.9,1,1,1-2 Years,72.42380952380952,1,1,0,0,1,0,1,0.0520073592220251
9483-GCPWE,Male,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,190.25,0,0,0-1 Year,19.025,0,0,0,1,0,0,0,0.10509803921568628
4227-OJHAL,Female,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),73.0,5163.0,0,0,4+ Years,74.82608695652173,4,1,0,1,1,1,0,0.014136328427575524
9220-CXRSC,Female,0,Yes,Yes,69,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),61.4,4059.85,0,0,4+ Years,57.99785714285714,2,1,1,2,0,1,0,0.01511998719479912
4993-JCRGJ,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,84.3,2281.6,0,0,2-4 Years,84.5037037037037,2,1,1,0,1,0,0,0.036931569263121
9537-JALFH,Male,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.9,1356.7,0,0,4+ Years,19.38142857142857,0,0,0,2,0,1,0,0.01465714075274361
6698-OXETB,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.4,231.45,0,0,0-1 Year,19.287499999999998,0,0,0,2,0,0,0,0.08776080877608088
2103-ZRXFN,Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.75,50.75,0,0,0-1 Year,25.375,0,0,0,0,0,0,0,0.9806763285024155
3724-BSCVH,Male,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.45,242.4,0,0,0-1 Year,22.036363636363635,0,0,0,1,0,0,0,0.08401807723911257
4877-TSOFF,Female,0,Yes,Yes,55,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.75,4264.25,0,0,4+ Years,76.14732142857143,4,1,1,1,1,1,0,0.017759803059609634
9209-NWPGU,Male,0,No,No,44,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,65.4,2774.55,0,0,2-4 Years,61.65666666666667,3,1,1,1,0,0,0,0.023562897443749887
6961-VCPMC,Male,1,Yes,No,46,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.4,3605.2,1,1,2-4 Years,76.7063829787234,1,1,0,0,1,0,0,0.022294936498253013
7306-YDSOI,Male,0,Yes,Yes,69,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.75,4069.9,0,0,4+ Years,58.14142857142857,3,1,0,2,0,1,0,0.014677344076248496
5288-AHOUP,Male,1,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.5,874.2,0,0,0-1 Year,72.85000000000001,1,1,0,0,1,0,1,0.08969378427787934
6688-UZPWD,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.0,1145.35,1,1,0-1 Year,95.44583333333333,3,1,0,0,1,0,0,0.08897806080167489
0655-YDGFJ,Male,0,No,No,29,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),48.95,1323.7,0,0,2-4 Years,44.123333333333335,1,1,0,0,0,1,0,0.03695176266324451
8468-EHYJA,Female,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.65,5497.05,0,0,4+ Years,94.77672413793104,3,1,0,0,1,0,0,0.018124607815498222
6823-SIDFQ,Male,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.25,534.7,0,0,2-4 Years,18.43793103448276,0,0,0,1,0,1,0,0.03406757513533694
